date,phc_id,state,district,city,latitude,longitude,medicine,medicine_category,patient_count,opd_count,ipd_count,disease_cases,mortality,opening_stock,received_quantity,dispensed_quantity,closing_stock,current_stock,daily_consumption,supply_lead_time,incoming_supply,bed_occupancy,medicine_availability,temperature,rainfall,humidity,vaccination_coverage,previous_7_day_demand,previous_30_day_demand,next_7_day_demand,future_stock_min,stock_out
2023-10-29,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,32,28,4,6,0,305,0,51,254,254,51,3,0,0.17340610372857007,1.0,42.65926573321751,3.160234934870425,45.91906815275858,0.7671018806421441,330.0,1427.0,372.0,140.0,0
2023-10-30,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,62,55,7,22,0,254,0,68,186,186,68,4,0,0.40065896741839113,1.0,32.5557589485238,2.473730626933406,46.875728228092136,0.9059009287572506,342.0,1426.0,367.0,140.0,0
2023-10-31,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,82,73,9,21,0,186,0,46,140,140,46,5,0,0.432729655753186,1.0,42.79222999095445,3.814809222423901,29.302761273600733,0.7536779596124101,361.0,1449.0,370.0,470.0,0
2023-11-01,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,128,115,13,38,0,140,700,42,798,798,42,5,700,0.7288996727294095,1.0,22.846178272321637,0.5415391216993426,53.84462325399792,0.7444548600824002,341.0,1461.0,368.0,430.0,0
2023-11-02,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,52,46,6,5,0,798,0,73,725,725,73,3,0,0.2576274362756495,1.0,33.50728435667138,0.7715134123027567,33.448143652402905,0.8788784039612226,348.0,1459.0,343.0,382.0,0
2023-11-03,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,34,30,4,12,0,725,0,44,681,681,44,5,0,0.16444704196824816,1.0,41.0538311926504,3.203148707212933,27.62133130972625,0.6713684527957969,382.0,1468.0,365.0,316.0,0
2023-11-04,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,70,63,7,13,0,681,0,52,629,629,52,2,0,0.3906546948486505,1.0,36.54984181650398,1.8813523306066715,28.850372637511605,0.6379224916370388,367.0,1463.0,372.0,257.0,0
2023-11-05,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,25,22,3,5,0,629,0,47,582,582,47,2,0,0.1771776688162426,1.0,36.301320246843105,4.156339502703556,46.26019426851683,0.7356617685325566,376.0,1476.0,381.0,201.0,0
2023-11-06,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,77,69,8,8,0,582,0,63,519,519,63,2,0,0.3929698217840349,1.0,19.610810214838388,3.6500269462175714,50.92666528317161,0.8913661276277853,372.0,1456.0,359.0,160.0,0
2023-11-07,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,30,27,3,10,0,519,0,49,470,470,49,4,0,0.1531133439236555,1.0,43.488230043702416,2.422692180721362,44.76435198184994,0.7666320545963218,367.0,1454.0,352.0,118.0,0
2023-11-08,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,114,102,12,26,0,470,0,40,430,430,40,1,0,0.597681212978711,1.0,21.484372832871756,3.1848586390010314,58.9880917716473,0.7448229854871841,370.0,1468.0,368.0,118.0,0
2023-11-09,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,84,75,9,15,0,430,0,48,382,382,48,2,0,0.4840271854635396,1.0,15.486722358199087,1.9985718517477085,44.370329651863344,0.6192662069353921,368.0,1457.0,370.0,118.0,0
2023-11-10,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,69,62,7,18,0,382,0,66,316,316,66,4,0,0.28045260916449605,1.0,26.11180781492284,3.3779254067339486,51.2998376483404,0.9186427244436466,343.0,1472.0,352.0,118.0,0
2023-11-11,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,39,35,4,12,0,316,0,59,257,257,59,2,0,0.16933751473979597,1.0,16.230439247147707,2.4981363140925787,53.17387283464722,0.8457823808380811,365.0,1491.0,357.0,118.0,0
2023-11-12,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,36,32,4,4,0,257,0,56,201,201,56,1,0,0.16613240227780912,1.0,41.21913738074563,4.719561249541029,21.673502122947873,0.920061462466546,372.0,1488.0,363.0,118.0,0
2023-11-13,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,80,72,8,26,0,201,0,41,160,160,41,1,0,0.3898192258071849,1.0,37.018154646188734,2.831460989860131,51.58826299566296,0.7813566596459511,381.0,1512.0,372.0,118.0,0
2023-11-14,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,44,39,5,15,0,160,0,42,118,118,42,2,0,0.24255458953184786,1.0,16.189983451097987,4.903663922469444,31.264499608837205,0.8925809809030263,359.0,1518.0,389.0,429.0,0
2023-11-15,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,43,38,5,11,0,118,700,56,762,762,56,1,700,0.26311222269098894,1.0,25.884049261824874,2.8370989628558663,30.2916457572608,0.6425400190161373,352.0,1511.0,367.0,395.0,0
2023-11-16,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,112,100,12,19,0,762,0,50,712,712,50,2,0,0.6754821960837835,1.0,16.887396700287496,4.371710065181627,20.79042609561409,0.73666628383585,368.0,1523.0,371.0,341.0,0
2023-11-17,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,106,95,11,31,0,712,0,48,664,664,48,5,0,0.6415055240067237,1.0,36.18327862219842,4.617752162323195,26.267256707265943,0.891840772925499,370.0,1539.0,387.0,277.0,0
2023-11-18,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,99,89,10,9,0,664,0,64,600,600,64,2,0,0.4588798569763465,1.0,16.51203729167613,3.4765804360287325,57.90119270840006,0.9389368015389223,352.0,1543.0,379.0,221.0,0
2023-11-19,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,48,43,5,13,0,600,0,62,538,538,62,2,0,0.2442632060481141,1.0,27.567907917932317,1.2255395190735596,34.991962963175,0.9300583540926246,357.0,1551.0,368.0,170.0,0
2023-11-20,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,95,85,10,27,0,538,0,50,488,488,50,4,0,0.4211733427318142,1.0,19.60900001281073,0.7728576293823325,36.024796393542815,0.783403799275773,363.0,1539.0,368.0,120.0,0
2023-11-21,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,72,64,8,7,0,488,0,59,429,429,59,3,0,0.41839059956286084,1.0,23.402238184337897,2.5903134377455905,26.68863063391647,0.6153639664680594,372.0,1547.0,361.0,120.0,0
2023-11-22,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,109,98,11,39,0,429,0,34,395,395,34,2,0,0.5361385969699892,1.0,33.36417707034916,1.1519564699862028,47.918749326053245,0.7986805303575075,389.0,1567.0,365.0,120.0,0
2023-11-23,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,107,96,11,30,0,395,0,54,341,341,54,4,0,0.6557638376968806,1.0,43.41964374304651,3.545293234612309,53.95994139735723,0.6145471721139286,367.0,1552.0,350.0,120.0,0
2023-11-24,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,93,83,10,36,0,341,0,64,277,277,64,4,0,0.5275900103183531,1.0,18.690264742966992,2.075136873789326,52.86957204272853,0.8970463625538428,371.0,1540.0,316.0,120.0,0
2023-11-25,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,54,48,6,15,0,277,0,56,221,221,56,5,0,0.2637024765503405,1.0,25.32517264808138,2.3090855299296384,57.86349002064408,0.6585592729073502,387.0,1569.0,296.0,120.0,0
2023-11-26,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,117,105,12,16,0,221,0,51,170,170,51,3,0,0.5216456737622447,1.0,21.35696067711983,4.211611046437662,40.84498223928247,0.7639538781242717,379.0,1586.0,286.0,120.0,0
2023-11-27,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,41,36,5,13,0,170,0,50,120,120,50,3,0,0.22896420656202687,1.0,22.71175900612424,3.668173906739609,45.26298769996501,0.7499209716246097,368.0,1578.0,293.0,527.0,0
2023-11-28,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,81,72,9,10,0,120,700,52,768,768,52,5,700,0.4292543744655625,1.0,34.42920060275561,0.9455237124946697,49.18157250585208,0.7142254081732191,368.0,1585.0,311.0,457.0,0
2023-11-29,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,104,93,11,40,0,768,0,38,730,730,38,2,0,0.4947442949357976,1.0,23.81656572798717,4.495603141017542,28.049831257500678,0.8763118902947487,361.0,1586.0,305.0,425.0,0
2023-11-30,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,34,30,4,11,0,730,0,39,691,691,39,4,0,0.21874234245132107,1.0,21.550894830176738,1.9379862553341227,40.58780455859221,0.7453875711976645,365.0,1556.0,308.0,383.0,0
2023-12-01,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,30,27,3,10,0,691,0,30,661,661,30,2,0,0.1619903887576225,1.0,35.12534388197687,1.5163302274343315,56.06520939898307,0.7915126077849672,350.0,1549.0,321.0,340.0,0
2023-12-02,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,83,74,9,17,0,661,0,36,625,625,36,1,0,0.534746799777785,1.0,39.28426414032853,2.3336305334728022,35.868777952559306,0.634754526763996,316.0,1537.0,324.0,301.0,0
2023-12-03,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,79,71,8,27,0,625,0,41,584,584,41,1,0,0.3765850821058145,1.0,18.455996571189264,0.3949289156546998,49.947794309864605,0.81334395032871,296.0,1500.0,348.0,236.0,0
2023-12-04,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,105,94,11,28,0,584,0,57,527,527,57,3,0,0.4844383983138159,1.0,18.394641360235845,2.7267910712453283,55.01217684817957,0.8100498453302013,286.0,1497.0,322.0,205.0,0
2023-12-05,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,92,82,10,12,0,527,0,70,457,457,70,5,0,0.4741286517148527,1.0,15.68040118421403,4.434915946393144,52.81090996931755,0.6134653857308466,293.0,1502.0,305.0,152.0,0
2023-12-06,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,98,88,10,10,0,457,0,32,425,425,32,4,0,0.4976243678112137,1.0,39.88377953152599,0.31060256177289636,45.77850418634651,0.6484141946770641,311.0,1525.0,319.0,106.0,0
2023-12-07,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,90,81,9,23,0,425,0,42,383,383,42,2,0,0.4547058916923707,1.0,25.076943128626027,2.829300138693323,25.84143830730583,0.7339268747883089,305.0,1494.0,323.0,106.0,0
2023-12-08,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,48,43,5,6,0,383,0,43,340,340,43,5,0,0.27466037277982014,1.0,41.14005589341572,4.049262011247169,36.68725691336059,0.7605776784486835,308.0,1487.0,330.0,106.0,0
2023-12-09,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,109,98,11,19,0,340,0,39,301,301,39,5,0,0.48090886052707055,1.0,30.088166638744795,4.266184340414055,54.44521262518724,0.8524224055059977,321.0,1490.0,323.0,106.0,0
2023-12-10,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,111,99,12,40,0,301,0,65,236,236,65,5,0,0.5277005651704288,1.0,21.622234589771374,3.97058611275242,46.810512541183904,0.8567959392117138,324.0,1481.0,326.0,106.0,0
2023-12-11,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,79,71,8,20,0,236,0,31,205,205,31,5,0,0.37007628549132293,1.0,41.16241576060219,0.3162109633173743,39.88888272656913,0.7087232694419131,348.0,1480.0,354.0,106.0,0
2023-12-12,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,92,82,10,33,0,205,0,53,152,152,53,2,0,0.5016599311659402,1.0,23.53158376886853,2.3728712744848717,29.845004545940796,0.8063027323746148,322.0,1452.0,339.0,106.0,0
2023-12-13,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,115,103,12,31,0,152,0,46,106,106,46,3,0,0.7021842827754208,1.0,34.55071813729072,1.6686497560457092,44.284873741343176,0.7007074178677306,305.0,1449.0,355.0,451.0,0
2023-12-14,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,28,25,3,5,0,106,700,46,760,760,46,4,700,0.1439672872953652,1.0,15.791414319295662,3.256144409543173,31.18265186291287,0.638330521929068,319.0,1454.0,357.0,403.0,0
2023-12-15,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,48,43,5,14,0,760,0,50,710,710,50,2,0,0.24401854850609894,1.0,28.365695519763065,1.6086156219322079,31.19061957948352,0.8169809903296643,323.0,1458.0,342.0,368.0,0
2023-12-16,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,89,80,9,17,0,710,0,32,678,678,32,2,0,0.5273025670020037,1.0,44.29409617425524,2.1555821074007198,27.069047942634647,0.8922639593700901,330.0,1452.0,368.0,310.0,0
2023-12-17,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,93,83,10,14,0,678,0,68,610,610,68,4,0,0.4800622831183572,1.0,34.63062629395929,3.6911659073549137,57.693101821938534,0.6721507784653503,323.0,1434.0,330.0,280.0,0
2023-12-18,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,54,48,6,13,0,610,0,59,551,551,59,1,0,0.3368042341160323,1.0,35.04579277627418,1.0909806231227093,27.028436904293155,0.6430545574226165,326.0,1454.0,333.0,218.0,0
2023-12-19,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,84,75,9,13,0,551,0,38,513,513,38,3,0,0.4129171914593521,1.0,16.87531883528264,1.755277668011253,39.62132371592999,0.7970890002041493,354.0,1449.0,337.0,176.0,0
2023-12-20,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,44,39,5,11,0,513,0,62,451,451,62,5,0,0.29318096493813317,1.0,17.596306206239746,2.1437010384776913,32.361019644577986,0.6808430847769993,339.0,1425.0,332.0,119.0,0
2023-12-21,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,75,67,8,8,0,451,0,48,403,403,48,2,0,0.4513427904589242,1.0,21.47254281085882,4.480232473325427,46.76188841864448,0.7884809491322275,355.0,1437.0,327.0,119.0,0
2023-12-22,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,43,38,5,7,0,403,0,35,368,368,35,2,0,0.22021002237173362,1.0,24.92389316109243,0.7952463150614691,56.34456082698988,0.6436334446121854,357.0,1426.0,340.0,119.0,0
2023-12-23,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,81,72,9,24,0,368,0,58,310,310,58,4,0,0.460503938591381,1.0,15.005917320575792,2.9973242661500765,25.647983233134806,0.6536095059165711,342.0,1427.0,328.0,119.0,0
2023-12-24,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,Amoxicillin 250mg,Antibiotic,57,51,6,17,0,310,0,30,280,280,30,4,0,0.35327422387775526,1.0,24.915430047266014,1.572455250555,35.88068534651688,0.9306961936786837,368.0,1431.0,337.0,119.0,0
2023-01-01,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,95,85,10,9,0,423,0,43,380,380,43,2,0,0.4045500070087001,1.0,19.704505314654792,4.326600610410685,43.24179772457578,0.878344497720883,0.0,0.0,197.0,183.0,0
2023-01-02,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,120,108,12,32,0,380,0,28,352,352,28,5,0,0.6787796822413965,1.0,29.375794216473025,2.8071572603468677,51.918598752079035,0.9150894528918021,43.0,43.0,198.0,154.0,0
2023-01-03,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,42,37,5,4,0,352,0,20,332,332,20,4,0,0.21707367472324465,1.0,35.739038320478734,3.6959760512210025,30.025852599252673,0.6172079324188264,71.0,71.0,220.0,112.0,0
2023-01-04,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,83,74,9,10,0,332,0,19,313,313,19,4,0,0.5213219619420326,1.0,29.208206230812593,0.16054585622806483,29.319077873578713,0.7897328042590391,91.0,91.0,221.0,92.0,0
2023-01-05,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,95,85,10,25,0,313,0,35,278,278,35,1,0,0.40999695441328676,1.0,15.405098163988686,2.550466242834832,59.94941519559679,0.7142976816071067,110.0,110.0,214.0,64.0,0
2023-01-06,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,61,54,7,6,0,278,0,36,242,242,36,3,0,0.3616732495072986,1.0,38.421836611655365,0.7014495002521781,54.40457180447148,0.8515178520966382,145.0,145.0,201.0,64.0,0
2023-01-07,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,63,56,7,17,0,242,0,28,214,214,28,4,0,0.33680577726213273,1.0,32.33542828574605,4.591634314864577,24.112023645417384,0.8914884386388808,181.0,181.0,205.0,64.0,0
2023-01-08,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,94,84,10,10,0,214,0,31,183,183,31,5,0,0.46321761995881783,1.0,22.443124310202847,0.629159573349844,33.756579939624096,0.8015328518981162,209.0,209.0,211.0,64.0,0
2023-01-09,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,37,33,4,11,0,183,0,29,154,154,29,3,0,0.23368756929657694,1.0,35.68738979185248,1.345366118851058,29.170322030380078,0.7492359017584308,197.0,240.0,205.0,64.0,0
2023-01-10,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,47,42,5,16,0,154,0,42,112,112,42,5,0,0.28973331029695704,1.0,24.367215777452174,4.6977326271967215,46.286620456095974,0.8356056423284008,198.0,269.0,186.0,64.0,0
2023-01-11,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,92,82,10,27,0,112,0,20,92,92,20,1,0,0.4103226200408744,1.0,37.76538019568417,1.6201126874684575,39.39612242034708,0.7637054949604711,220.0,311.0,196.0,64.0,0
2023-01-12,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,40,36,4,8,0,92,0,28,64,64,28,4,0,0.1879465029383133,1.0,37.25136316810779,3.523819325289519,56.84293092700396,0.6519912916424999,221.0,331.0,196.0,288.0,0
2023-01-13,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,80,72,8,15,0,64,420,23,461,461,23,2,420,0.4689491695681735,1.0,20.386206552832245,1.3285313923286235,58.306607108834086,0.8260021555808983,214.0,359.0,201.0,260.0,0
2023-01-14,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,44,39,5,10,0,461,0,32,429,429,32,1,0,0.20642999361667747,1.0,39.54081258087949,0.5511042096996938,46.3429125097576,0.706364847727281,201.0,382.0,194.0,235.0,0
2023-01-15,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,81,72,9,22,0,429,0,37,392,392,37,4,0,0.521002674107566,1.0,18.372789288479115,4.499683517844696,40.87732248301732,0.8183864839507736,205.0,414.0,190.0,202.0,0
2023-01-16,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,42,37,5,9,0,392,0,23,369,369,23,4,0,0.21199840178981205,1.0,24.75725248562108,2.9032909995243856,24.703697107989107,0.6780599998747365,211.0,451.0,189.0,180.0,0
2023-01-17,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,20,18,2,5,0,369,0,23,346,346,23,5,0,0.11303106042966947,1.0,42.03817433056106,0.11597767439546047,50.58048359884931,0.6016800203471244,205.0,474.0,183.0,163.0,0
2023-01-18,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,36,32,4,6,0,346,0,30,316,316,30,5,0,0.22584272309186493,1.0,19.93880357917424,1.368514628624376,30.855116914273133,0.7099833017446278,186.0,497.0,191.0,125.0,0
2023-01-19,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,75,67,8,14,0,316,0,28,288,288,28,2,0,0.47853596144930466,1.0,33.76126542456471,2.5054644093108096,45.66932069637622,0.8093400511106575,196.0,527.0,197.0,91.0,0
2023-01-20,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,128,115,13,23,0,288,0,28,260,260,28,3,0,0.5867071811765281,1.0,27.02117500732309,2.7902512588723334,51.61743195080806,0.9343925066893395,196.0,555.0,205.0,55.0,0
2023-01-21,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,88,79,9,8,0,260,0,25,235,235,25,2,0,0.43213097684368823,1.0,33.51054920393116,0.24703422652603446,21.867388966170388,0.7893269563666377,201.0,583.0,200.0,55.0,0
2023-01-22,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,31,27,4,12,0,235,0,33,202,202,33,2,0,0.22393856369543097,1.0,20.646205529815102,4.857390187375437,55.80618506391842,0.7008220255823655,194.0,608.0,198.0,55.0,0
2023-01-23,PHC-002,Maharashtra,Nagpur,Nagpur,18.43843639370541,70.59594438876141,IV Fluids (NS),IV Fluid,81,72,9,8,0,202,0,22,180,180,22,4,0,0.41005604716915117,1.0,36.228464405577895,2.2347771133104315,20.116565923920913,0.7805623120841791,190.0,641.0,210.0,55.0,0
